mean,se,tstat,pval,variables
0.018296807484276485,0.0017968975366318097,10.182443412200838,1.3005725562202642e-14,vol_pos_uni
-0.027716407050701605,0.002442402616308463,-11.348009073374316,1.8240359793091052e-16,vol_neg_uni
-0.00309740225477004,0.0016881337214674306,-1.8348085909199099,0.0715769558585098,me
0.005511531500608568,0.0016438381658353605,3.3528431296688717,0.0014012149886715511,bm
-0.012174498464771095,0.0036878299127819656,-3.301263548672475,0.0016370836029313076,turn
-0.00012186360074972408,0.00039254849500760353,-0.31044215504472544,0.757318772309423,sue
-0.008266205726527106,0.0015883235517049309,-5.204358845937929,2.5771322353251383e-06,rvar_capm
0.025113933825336266,0.003600969777287963,6.974213997500027,2.9912934939436576e-09,nasdaq
-0.017467404151717433,0.030886523795082558,-0.5655348030618589,0.5738545606214823,const
